日期,变量,基准,权重
2025-09-28,负载,前7天,0.39604772168952945
2025-09-28,负载,近7天中位数,0.15395629315209164
2025-09-28,负载,同星期中位数,0.1687313251476441
2025-09-29,负载,附件1先验,0.13478225148751288
2025-09-29,负载,前1天,0.14891088633097355
2025-09-29,负载,前7天,0.39749908150585084
2025-09-29,负载,近7天中位数,0.15362649443893156
2025-09-29,负载,同星期中位数,0.1651812862367312
2025-09-30,负载,附件1先验,0.1303861540363111
2025-09-30,负载,前1天,0.1468666217042912
2025-09-30,负载,前7天,0.40788813588513934
2025-09-30,负载,近7天中位数,0.1513100043128648
2025-09-30,负载,同星期中位数,0.16354908406139362
2025-10-01,负载,附件1先验,0.1264088687468214
2025-10-01,负载,前1天,0.14208156263459598
2025-10-01,负载,前7天,0.42090154822387993
2025-10-01,负载,近7天中位数,0.14869129101581646
2025-10-01,负载,同星期中位数,0.16191672937888632
2025-10-02,负载,附件1先验,0.12414935353769352
2025-10-02,负载,前1天,0.1380147635221283
2025-10-02,负载,前7天,0.43303656881528635
2025-10-02,负载,近7天中位数,0.14468298947325955
2025-10-02,负载,同星期中位数,0.1601163246516323
2025-10-03,负载,附件1先验,0.12124293639698254
2025-10-03,负载,前1天,0.1342162042017572
2025-10-03,负载,前7天,0.4465366713400543
2025-10-03,负载,近7天中位数,0.14023103740590603
2025-10-03,负载,同星期中位数,0.15777315065529995
2025-10-04,负载,附件1先验,0.11646758408134802
2025-10-04,负载,前1天,0.1299474605597184
2025-10-04,负载,前7天,0.46286453245350423
2025-10-04,负载,近7天中位数,0.13563276160618898
2025-10-04,负载,同星期中位数,0.15508766129924037
2025-10-05,负载,附件1先验,0.11173127196722772
2025-10-05,负载,前1天,0.12560482790047267
2025-10-05,负载,前7天,0.4796545324758832
2025-10-05,负载,近7天中位数,0.13101932953787612
2025-10-05,负载,同星期中位数,0.15199003811854025
2025-10-06,负载,附件1先验,0.107978196083849
2025-10-06,负载,前1天,0.12065666544351178
2025-10-06,负载,前7天,0.49661906806292533
2025-10-06,负载,近7天中位数,0.1261640284446991
2025-10-06,负载,同星期中位数,0.14858204196501476
2025-10-07,负载,附件1先验,0.10904232177748946
2025-10-07,负载,前1天,0.1210953616587602
2025-10-07,负载,前7天,0.49024907632854337
2025-10-07,负载,近7天中位数,0.12671053897456414
2025-10-07,负载,同星期中位数,0.15290270126064287
2025-10-08,负载,附件1先验,0.10990358420311584
2025-10-08,负载,前1天,0.12138608815971023
2025-10-08,负载,前7天,0.4844789443024221
2025-10-08,负载,近7天中位数,0.1271486250391479
2025-10-08,负载,同星期中位数,0.15708275829560397
2025-10-09,负载,附件1先验,0.10957004014585126
2025-10-09,负载,前1天,0.12047482257079413
2025-10-09,负载,前7天,0.48411974484879394
2025-10-09,负载,近7天中位数,0.12611394448392246
2025-10-09,负载,同星期中位数,0.1597214479506382
2025-10-10,负载,附件1先验,0.1092091071418027
2025-10-10,负载,前1天,0.11959015217396043
2025-10-10,负载,前7天,0.48307554998786256
2025-10-10,负载,近7天中位数,0.12512178705182903
2025-10-10,负载,同星期中位数,0.16300340364454524
2025-10-11,负载,附件1先验,0.10783689765571608
2025-10-11,负载,前1天,0.11888822233765776
2025-10-11,负载,前7天,0.48212996103445716
2025-10-11,负载,近7天中位数,0.12434242812236794
2025-10-11,负载,同星期中位数,0.16680249084980112
2025-10-12,负载,附件1先验,0.10642742805363288
2025-10-12,负载,前1天,0.11831692198279158
2025-10-12,负载,前7天,0.4810574026722634
2025-10-12,负载,近7天中位数,0.12349484828975396
2025-10-12,负载,同星期中位数,0.1707033990015582
2025-10-13,负载,附件1先验,0.10602851577562887
2025-10-13,负载,前1天,0.11720681773869482
2025-10-13,负载,前7天,0.4801773995392925
2025-10-13,负载,近7天中位数,0.12253642907749228
2025-10-13,负载,同星期中位数,0.17405083786889153
2025-10-14,负载,附件1先验,0.10528323597283419
2025-10-14,负载,前1天,0.11607053201486832
2025-10-14,负载,前7天,0.4798366702070835
2025-10-14,负载,近7天中位数,0.1213167273068418
2025-10-14,负载,同星期中位数,0.17749283449837222
2025-10-15,负载,附件1先验,0.10498652430236331
2025-10-15,负载,前1天,0.11539175116497467
2025-10-15,负载,前7天,0.47835169106119724
2025-10-15,负载,近7天中位数,0.12043401644862135
2025-10-15,负载,同星期中位数,0.1808360170228434
2025-10-16,负载,附件1先验,0.10470482562786168
2025-10-16,负载,前1天,0.11458426847205717
2025-10-16,负载,前7天,0.47605105890496524
2025-10-16,负载,近7天中位数,0.11957132781565626
2025-10-16,负载,同星期中位数,0.18508851917945968
2025-10-17,负载,附件1先验,0.10430926555566497
2025-10-17,负载,前1天,0.11370859893671881
2025-10-17,负载,前7天,0.4731412237346606
2025-10-17,负载,近7天中位数,0.11864496899743057
2025-10-17,负载,同星期中位数,0.19019594277552512
2025-10-18,负载,附件1先验,0.10263920285884218
2025-10-18,负载,前1天,0.11261610545193555
2025-10-18,负载,前7天,0.4719223554889432
2025-10-18,负载,近7天中位数,0.11741004842998147
2025-10-18,负载,同星期中位数,0.19541228777029762
2025-10-19,负载,附件1先验,0.10103185853134607
2025-10-19,负载,前1天,0.11201272231233672
2025-10-19,负载,前7天,0.4700478912925503
2025-10-19,负载,近7天中位数,0.11619994233715762
2025-10-19,负载,同星期中位数,0.20070758552660928
2025-10-20,负载,附件1先验,0.10042326605361693
2025-10-20,负载,前1天,0.11060255869771482
2025-10-20,负载,前7天,0.46751452038297514
2025-10-20,负载,近7天中位数,0.11508023411237943
2025-10-20,负载,同星期中位数,0.20637942075331364
2025-10-21,负载,附件1先验,0.09972179321202879
2025-10-21,负载,前1天,0.10942897168612307
2025-10-21,负载,前7天,0.46565584452022585
2025-10-21,负载,近7天中位数,0.11384246124290379
2025-10-21,负载,同星期中位数,0.21135092933871855
2025-10-22,负载,附件1先验,0.0990563576092872
2025-10-22,负载,前1天,0.10820577137636675
2025-10-22,负载,前7天,0.4646584296999863
2025-10-22,负载,近7天中位数,0.11256699938421014
2025-10-22,负载,同星期中位数,0.21551244193014962
2025-10-23,负载,附件1先验,0.0983220868207489
2025-10-23,负载,前1天,0.10704482240584959
2025-10-23,负载,前7天,0.4617879036168651
2025-10-23,负载,近7天中位数,0.11133163957434826
2025-10-23,负载,同星期中位数,0.22151354758218822
2025-10-24,负载,附件1先验,0.09734363759220582
2025-10-24,负载,前1天,0.10550286011814175
2025-10-24,负载,前7天,0.46012793388590156
2025-10-24,负载,近7天中位数,0.10982142579760933
2025-10-24,负载,同星期中位数,0.2272041426061416
2025-10-25,负载,附件1先验,0.0956597743698372
2025-10-25,负载,前1天,0.10445015269712582
2025-10-25,负载,前7天,0.455977785377889
2025-10-25,负载,近7天中位数,0.10858432856958201
2025-10-25,负载,同星期中位数,0.23532795898556597
2025-10-26,负载,附件1先验,0.09344218585081537
2025-10-26,负载,前1天,0.10311272812928196
2025-10-26,负载,前7天,0.4551027992475293
2025-10-26,负载,近7天中位数,0.1066599817843034
2025-10-26,负载,同星期中位数,0.24168230498806995
2025-10-27,负载,附件1先验,0.09259842440852921
2025-10-27,负载,前1天,0.10141878302730879
2025-10-27,负载,前7天,0.4508686499478301
2025-10-27,负载,近7天中位数,0.10540103678600085
2025-10-27,负载,同星期中位数,0.24971310583033102
2025-10-28,负载,附件1先验,0.09201201078862951
2025-10-28,负载,前1天,0.10034905263323965
2025-10-28,负载,前7天,0.45070345503111325
2025-10-28,负载,近7天中位数,0.10438252176756144
2025-10-28,负载,同星期中位数,0.2525529597794562
2025-10-29,负载,附件1先验,0.09163670824115026
2025-10-29,负载,前1天,0.09953092585833269
2025-10-29,负载,前7天,0.44985838184551147
2025-10-29,负载,近7天中位数,0.10344753890898148
2025-10-29,负载,同星期中位数,0.25552644514602396
2025-10-30,负载,附件1先验,0.0891786211273196
2025-10-30,负载,前1天,0.09746953851237913
2025-10-30,负载,前7天,0.45022788961494237
2025-10-30,负载,近7天中位数,0.10119458928633691
2025-10-30,负载,同星期中位数,0.2619293614590219
2025-10-31,负载,附件1先验,0.08694173910102193
2025-10-31,负载,前1天,0.09491702201113436
2025-10-31,负载,前7天,0.45086171971618066
2025-10-31,负载,近7天中位数,0.09886127284922154
2025-10-31,负载,同星期中位数,0.26841824632244143
2025-11-01,负载,附件1先验,0.08494624725120134
2025-11-01,负载,前1天,0.09281661411103077
2025-11-01,负载,前7天,0.44886452740291843
2025-11-01,负载,近7天中位数,0.096813348023449
2025-11-01,负载,同星期中位数,0.27655926321140045
2025-11-02,负载,附件1先验,0.0825883816547558
2025-11-02,负载,前1天,0.09039365798340177
2025-11-02,负载,前7天,0.4485226347623434
2025-11-02,负载,近7天中位数,0.09432285328452163
2025-11-02,负载,同星期中位数,0.2841724723149775
2025-11-03,负载,附件1先验,0.08033086013350531
2025-11-03,负载,前1天,0.08783168102439903
2025-11-03,负载,前7天,0.4474797799005209
2025-11-03,负载,近7天中位数,0.09174619788290549
2025-11-03,负载,同星期中位数,0.2926114810586692
2025-11-04,负载,附件1先验,0.07859292363364348
2025-11-04,负载,前1天,0.08603511770484902
2025-11-04,负载,前7天,0.45154847253312935
2025-11-04,负载,近7天中位数,0.0897691121054211
2025-11-04,负载,同星期中位数,0.29405437402295714
2025-11-05,负载,附件1先验,0.0771856516556429
2025-11-05,负载,前1天,0.08442726362682235
2025-11-05,负载,前7天,0.45301205947202855
2025-11-05,负载,近7天中位数,0.08809317977570302
2025-11-05,负载,同星期中位数,0.29728184546980313
2025-11-06,负载,附件1先验,0.07655159728152762
2025-11-06,负载,前1天,0.0837028550738859
2025-11-06,负载,前7天,0.44746518965463
2025-11-06,负载,近7天中位数,0.08734836979299515
2025-11-06,负载,同星期中位数,0.3049319881969613
2025-11-07,负载,附件1先验,0.07598062190366768
2025-11-07,负载,前1天,0.0831861101629497
2025-11-07,负载,前7天,0.4420142615698789
2025-11-07,负载,近7天中位数,0.08669104979628812
2025-11-07,负载,同星期中位数,0.31212795656721565
2025-11-08,负载,附件1先验,0.07541995004821613
2025-11-08,负载,前1天,0.08251172831165042
2025-11-08,负载,前7天,0.43751085108867144
2025-11-08,负载,近7天中位数,0.08605741839591871
2025-11-08,负载,同星期中位数,0.3185000521555432
2025-11-09,负载,附件1先验,0.07451508776221882
2025-11-09,负载,前1天,0.08146135776156094
2025-11-09,负载,前7天,0.4332466839276064
2025-11-09,负载,近7天中位数,0.08503634216227039
2025-11-09,负载,同星期中位数,0.32574052838634343
2025-11-10,负载,附件1先验,0.07369257707210651
2025-11-10,负载,前1天,0.08064202044628917
2025-11-10,负载,前7天,0.42881601744849007
2025-11-10,负载,近7天中位数,0.0840694303215843
2025-11-10,负载,同星期中位数,0.33277995471153
2025-11-11,负载,附件1先验,0.07312723728870535
2025-11-11,负载,前1天,0.08013326567675788
2025-11-11,负载,前7天,0.42382390736820813
2025-11-11,负载,近7天中位数,0.08340986075703431
2025-11-11,负载,同星期中位数,0.33950572890929437
2025-11-12,负载,附件1先验,0.07244737987630073
2025-11-12,负载,前1天,0.07931593115878634
2025-11-12,负载,前7天,0.418111804002652
2025-11-12,负载,近7天中位数,0.08262664207932749
2025-11-12,负载,同星期中位数,0.3474982428829335
2025-11-13,负载,附件1先验,0.07171073719034204
2025-11-13,负载,前1天,0.07862698723205738
2025-11-13,负载,前7天,0.4125317142520669
2025-11-13,负载,近7天中位数,0.08182721537508007
2025-11-13,负载,同星期中位数,0.35530334595045354
2025-11-14,负载,附件1先验,0.07130164391382382
2025-11-14,负载,前1天,0.07828084635004803
2025-11-14,负载,前7天,0.4072430448340925
2025-11-14,负载,近7天中位数,0.08135561149992776
2025-11-14,负载,同星期中位数,0.36181885340210784
2025-11-15,负载,附件1先验,0.07053960009448018
2025-11-15,负载,前1天,0.07742581555231993
2025-11-15,负载,前7天,0.4034652611421647
2025-11-15,负载,近7天中位数,0.08048622208648615
2025-11-15,负载,同星期中位数,0.36808310112454906
2025-11-16,负载,附件1先验,0.06970760138696969
2025-11-16,负载,前1天,0.07639901623444159
2025-11-16,负载,前7天,0.39899556521998797
2025-11-16,负载,近7天中位数,0.07956155720277389
2025-11-16,负载,同星期中位数,0.3753362599558268
2025-11-17,负载,附件1先验,0.06929111805473936
2025-11-17,负载,前1天,0.07609457173090567
2025-11-17,负载,前7天,0.39367664101688066
2025-11-17,负载,近7天中位数,0.07904170743799348
2025-11-17,负载,同星期中位数,0.3818959617594809
2025-11-18,负载,附件1先验,0.06904111492315981
2025-11-18,负载,前1天,0.07575618144792863
2025-11-18,负载,前7天,0.38931149100805823
2025-11-18,负载,近7天中位数,0.07868652821690962
2025-11-18,负载,同星期中位数,0.38720468440394373
2025-11-19,负载,附件1先验,0.06846993046016077
2025-11-19,负载,前1天,0.07506206979281284
2025-11-19,负载,前7天,0.38369080547401635
2025-11-19,负载,近7天中位数,0.07799069747958168
2025-11-19,负载,同星期中位数,0.3947864967934283
2025-11-20,负载,附件1先验,0.06805228001478454
2025-11-20,负载,前1天,0.07459831081944682
2025-11-20,负载,前7天,0.380890270448472
2025-11-20,负载,近7天中位数,0.0774449993657169
2025-11-20,负载,同星期中位数,0.3990141393515797
2025-11-21,负载,附件1先验,0.0674733190225149
2025-11-21,负载,前1天,0.07400664106824009
2025-11-21,负载,前7天,0.37769685860548324
2025-11-21,负载,近7天中位数,0.0768124232848859
2025-11-21,负载,同星期中位数,0.4040107580188759
2025-11-22,负载,附件1先验,0.06696292012305127
2025-11-22,负载,前1天,0.07333509566633284
2025-11-22,负载,前7天,0.37522654663199023
2025-11-22,负载,近7天中位数,0.07623242430458294
2025-11-22,负载,同星期中位数,0.4082430132740427
2025-11-23,负载,附件1先验,0.06630960816259944
2025-11-23,负载,前1天,0.07250270475465292
2025-11-23,负载,前7天,0.3728894939050909
2025-11-23,负载,近7天中位数,0.07550103607598771
2025-11-23,负载,同星期中位数,0.412797157101669
2025-11-24,负载,附件1先验,0.06566439506078246
2025-11-24,负载,前1天,0.07189253442243536
2025-11-24,负载,前7天,0.36956559085227725
2025-11-24,负载,近7天中位数,0.07478219994407664
2025-11-24,负载,同星期中位数,0.4180952797204283
2025-11-25,负载,附件1先验,0.06528709332381773
2025-11-25,负载,前1天,0.07147502907110906
2025-11-25,负载,前7天,0.36633901417168363
2025-11-25,负载,近7天中位数,0.07434761714615208
2025-11-25,负载,同星期中位数,0.42255124628723756
2025-11-26,负载,附件1先验,0.06472660419902793
2025-11-26,负载,前1天,0.07084886440273881
2025-11-26,负载,前7天,0.36107247106779294
2025-11-26,负载,近7天中位数,0.07371053945796206
2025-11-26,负载,同星期中位数,0.4296415208724783
2025-11-27,负载,附件1先验,0.06487187839994989
2025-11-27,负载,前1天,0.07096040606344203
2025-11-27,负载,前7天,0.3590727577876652
2025-11-27,负载,近7天中位数,0.07382046182430312
2025-11-27,负载,同星期中位数,0.4312744959246398
2025-11-28,负载,附件1先验,0.06440186349100895
2025-11-28,负载,前1天,0.07048476626049267
2025-11-28,负载,前7天,0.35793891487643587
2025-11-28,负载,近7天中位数,0.07337959706952026
2025-11-28,负载,同星期中位数,0.4337948583025423
2025-11-29,负载,附件1先验,0.06435737418989507
2025-11-29,负载,前1天,0.07038050516635252
2025-11-29,负载,前7天,0.35502517727232225
2025-11-29,负载,近7天中位数,0.07332040874186478
2025-11-29,负载,同星期中位数,0.43691653462956537
2025-11-30,负载,附件1先验,0.06406844342622728
2025-11-30,负载,前1天,0.07000452085412691
2025-11-30,负载,前7天,0.3540199106672714
2025-11-30,负载,近7天中位数,0.07297106050980638
2025-11-30,负载,同星期中位数,0.43893606454256806
2025-12-01,负载,附件1先验,0.06396625928154048
2025-12-01,负载,前1天,0.06990918779797962
2025-12-01,负载,前7天,0.3517597782115541
2025-12-01,负载,近7天中位数,0.07284584002600389
2025-12-01,负载,同星期中位数,0.44151893468292197
2025-12-02,负载,附件1先验,0.06672477176797698
2025-12-02,负载,前1天,0.07310327913503706
2025-12-02,负载,前7天,0.3494438051631756
2025-12-02,负载,近7天中位数,0.0759470028188499
2025-12-02,负载,同星期中位数,0.43478114111496047
2025-12-03,负载,附件1先验,0.06896897017911088
2025-12-03,负载,前1天,0.07673480745204375
2025-12-03,负载,前7天,0.3479925641439023
2025-12-03,负载,近7天中位数,0.07857336893738215
2025-12-03,负载,同星期中位数,0.42773028928756085
2025-12-04,负载,附件1先验,0.07124308525985436
2025-12-04,负载,前1天,0.08028280179316222
2025-12-04,负载,前7天,0.3475138097489273
2025-12-04,负载,近7天中位数,0.08131529323906816
2025-12-04,负载,同星期中位数,0.41964500995898785
2025-12-05,负载,附件1先验,0.07364315284735334
2025-12-05,负载,前1天,0.08407375678535454
2025-12-05,负载,前7天,0.3455912768506828
2025-12-05,负载,近7天中位数,0.08439390379146083
2025-12-05,负载,同星期中位数,0.4122979097251485
2025-12-06,负载,附件1先验,0.07735018847070413
2025-12-06,负载,前1天,0.08691566532033668
2025-12-06,负载,前7天,0.34348886238018633
2025-12-06,负载,近7天中位数,0.08746251418063528
2025-12-06,负载,同星期中位数,0.40478276964813764
2025-12-07,负载,附件1先验,0.08153048573148745
2025-12-07,负载,前1天,0.09004243096356944
2025-12-07,负载,前7天,0.34039338999061036
2025-12-07,负载,近7天中位数,0.09097180201779549
2025-12-07,负载,同星期中位数,0.3970618912965373
2025-12-08,负载,附件1先验,0.08326912395128735
2025-12-08,负载,前1天,0.09323919701197142
2025-12-08,负载,前7天,0.3385562660810275
2025-12-08,负载,近7天中位数,0.09410542481190937
2025-12-08,负载,同星期中位数,0.39082998814380443
2025-12-09,负载,附件1先验,0.0837598446452143
2025-12-09,负载,前1天,0.09479808125775686
2025-12-09,负载,前7天,0.34433975403586503
2025-12-09,负载,近7天中位数,0.09584957154655259
2025-12-09,负载,同星期中位数,0.3812527485146113
2025-12-10,负载,附件1先验,0.08432437809358802
2025-12-10,负载,前1天,0.09653931592538802
2025-12-10,负载,前7天,0.3501487859516085
2025-12-10,负载,近7天中位数,0.09764645212392498
2025-12-10,负载,同星期中位数,0.37134106790549054
2025-12-11,负载,附件1先验,0.08473704294739909
2025-12-11,负载,前1天,0.09802765257676636
2025-12-11,负载,前7天,0.355522218821997
2025-12-11,负载,近7天中位数,0.09919607449960614
2025-12-11,负载,同星期中位数,0.36251701115423135
2025-12-12,负载,附件1先验,0.08507821354410777
2025-12-12,负载,前1天,0.09918082143216435
2025-12-12,负载,前7天,0.36004588714590696
2025-12-12,负载,近7天中位数,0.10062082919801375
2025-12-12,负载,同星期中位数,0.3550742486798072
2025-12-13,负载,附件1先验,0.08758046051177687
2025-12-13,负载,前1天,0.1009095056012708
2025-12-13,负载,前7天,0.36278185304562344
2025-12-13,负载,近7天中位数,0.10231467808916204
2025-12-13,负载,同星期中位数,0.3464135027521669
2025-12-14,负载,附件1先验,0.089762798697495
2025-12-14,负载,前1天,0.1019934124309662
2025-12-14,负载,前7天,0.36650115457479676
2025-12-14,负载,近7天中位数,0.10354692369976091
2025-12-14,负载,同星期中位数,0.3381957105969811
2025-12-15,负载,附件1先验,0.08968076056218528
2025-12-15,负载,前1天,0.10308377393051979
2025-12-15,负载,前7天,0.3713078358302136
2025-12-15,负载,近7天中位数,0.10461970265380789
2025-12-15,负载,同星期中位数,0.33130792702327344
2025-12-16,负载,附件1先验,0.08934815503982177
2025-12-16,负载,前1天,0.10388655952948998
2025-12-16,负载,前7天,0.3763038669530513
2025-12-16,负载,近7天中位数,0.10546494300563822
2025-12-16,负载,同星期中位数,0.3249964754719988
2025-12-17,负载,附件1先验,0.08914584731330491
2025-12-17,负载,前1天,0.10491682378830043
2025-12-17,负载,前7天,0.3806681149454175
2025-12-17,负载,近7天中位数,0.10650976172103438
2025-12-17,负载,同星期中位数,0.31875945223194274
2025-12-18,负载,附件1先验,0.08913533934808132
2025-12-18,负载,前1天,0.10599960989805696
2025-12-18,负载,前7天,0.38389675744350854
2025-12-18,负载,近7天中位数,0.10772750758365837
2025-12-18,负载,同星期中位数,0.3132407857266948
2025-12-19,负载,附件1先验,0.08920118246169335
2025-12-19,负载,前1天,0.10728852705091005
2025-12-19,负载,前7天,0.3865876170420828
2025-12-19,负载,近7天中位数,0.1089621014379087
2025-12-19,负载,同星期中位数,0.3079605720074051
2025-12-20,负载,附件1先验,0.09108270638789899
2025-12-20,负载,前1天,0.10819872779127049
2025-12-20,负载,前7天,0.38803554218098424
2025-12-20,负载,近7天中位数,0.10989147112094136
2025-12-20,负载,同星期中位数,0.3027915525189048
2025-12-21,负载,附件1先验,0.09278873866728297
2025-12-21,负载,前1天,0.10886784995050051
2025-12-21,负载,前7天,0.3903788767453174
2025-12-21,负载,近7天中位数,0.11053926492814516
2025-12-21,负载,同星期中位数,0.297425269708754
2025-12-22,负载,附件1先验,0.0927061543267297
2025-12-22,负载,前1天,0.10997841759719201
2025-12-22,负载,前7天,0.3929583395307315
2025-12-22,负载,近7天中位数,0.11158862920985269
2025-12-22,负载,同星期中位数,0.29276845933549417
2025-12-23,负载,附件1先验,0.09242819581243158
2025-12-23,负载,前1天,0.11088830230828416
2025-12-23,负载,前7天,0.39530238790262123
2025-12-23,负载,近7天中位数,0.11254029159673498
2025-12-23,负载,同星期中位数,0.28884082237992803
2025-12-24,负载,附件1先验,0.09194687985483282
2025-12-24,负载,前1天,0.1113621250632157
2025-12-24,负载,前7天,0.3985874931880093
2025-12-24,负载,近7天中位数,0.11316394314921106
2025-12-24,负载,同星期中位数,0.2849395587447311
2025-12-25,负载,附件1先验,0.09146167374896208
2025-12-25,负载,前1天,0.11194795195630962
2025-12-25,负载,前7天,0.4008993893902616
2025-12-25,负载,近7天中位数,0.11373515780558052
2025-12-25,负载,同星期中位数,0.2819558270988861
2025-12-26,负载,附件1先验,0.09136554572803694
2025-12-26,负载,前1天,0.11309565339636564
2025-12-26,负载,前7天,0.40168230661038845
2025-12-26,负载,近7天中位数,0.11482358165713678
2025-12-26,负载,同星期中位数,0.27903291260807217
2025-12-27,负载,附件1先验,0.09273182066625948
2025-12-27,负载,前1天,0.11337722859498713
2025-12-27,负载,前7天,0.40359024401045596
2025-12-27,负载,近7天中位数,0.11517644421991637
2025-12-27,负载,同星期中位数,0.275124262508381
2025-12-28,负载,附件1先验,0.09433164050325103
2025-12-28,负载,前1天,0.11398233539213463
2025-12-28,负载,前7天,0.4039571259974755
2025-12-28,负载,近7天中位数,0.115796638279121
2025-12-28,负载,同星期中位数,0.2719322598280179
2025-12-29,负载,附件1先验,0.09404343423534707
2025-12-29,负载,前1天,0.11500122659044937
2025-12-29,负载,前7天,0.40452119272818887
2025-12-29,负载,近7天中位数,0.11664547029847862
2025-12-29,负载,同星期中位数,0.2697886761475361
2025-12-30,负载,附件1先验,0.09186499733053115
2025-12-30,负载,前1天,0.11322511225322293
2025-12-30,负载,前7天,0.4105588923095412
2025-12-30,负载,近7天中位数,0.11525046707541899
2025-12-30,负载,同星期中位数,0.26910053103128584
2025-12-31,负载,附件1先验,0.08969726387332579
2025-12-31,负载,前1天,0.11024065468252206
2025-12-31,负载,前7天,0.4176411467020477
2025-12-31,负载,近7天中位数,0.113849357234334
2025-12-31,负载,同星期中位数,0.26857157750777044
2025-02-01,光伏,附件1先验,0.038427088176453024
2025-02-01,光伏,前1天,0.252219391596016
2025-02-01,光伏,前7天,0.21250151786129023
2025-02-01,光伏,近7天中位数,0.2931629906920397
2025-02-01,光伏,同星期中位数,0.2036890116742011
2025-02-02,光伏,附件1先验,0.03867480784025141
2025-02-02,光伏,前1天,0.24870252646142182
2025-02-02,光伏,前7天,0.21433409075905122
2025-02-02,光伏,近7天中位数,0.29688698170791844
2025-02-02,光伏,同星期中位数,0.20140159323135712
2025-02-03,光伏,附件1先验,0.03980425912429924
2025-02-03,光伏,前1天,0.2531074922495618
2025-02-03,光伏,前7天,0.21294633756731812
2025-02-03,光伏,近7天中位数,0.2968987760085472
2025-02-03,光伏,同星期中位数,0.19724313505027355
2025-02-04,光伏,附件1先验,0.040475448325560014
2025-02-04,光伏,前1天,0.25043762418183463
2025-02-04,光伏,前7天,0.2151561085822515
2025-02-04,光伏,近7天中位数,0.2974734055209071
2025-02-04,光伏,同星期中位数,0.1964574133894467
2025-02-05,光伏,附件1先验,0.04087942357713034
2025-02-05,光伏,前1天,0.24928199279605057
2025-02-05,光伏,前7天,0.21709026406402523
2025-02-05,光伏,近7天中位数,0.2950797932756252
2025-02-05,光伏,同星期中位数,0.19766852628716855
2025-02-06,光伏,附件1先验,0.04129743778161941
2025-02-06,光伏,前1天,0.2517854545595324
2025-02-06,光伏,前7天,0.2169797484369916
2025-02-06,光伏,近7天中位数,0.2938276991285633
2025-02-06,光伏,同星期中位数,0.19610966009329325
2025-02-07,光伏,附件1先验,0.041912509179247666
2025-02-07,光伏,前1天,0.25391887646383293
2025-02-07,光伏,前7天,0.21730830128100262
2025-02-07,光伏,近7天中位数,0.29659730431144044
2025-02-07,光伏,同星期中位数,0.19026300876447627
2025-02-08,光伏,附件1先验,0.04372815121716106
2025-02-08,光伏,前1天,0.25259723612241697
2025-02-08,光伏,前7天,0.21936359133373692
2025-02-08,光伏,近7天中位数,0.296369556207182
2025-02-08,光伏,同星期中位数,0.187941465119503
2025-02-09,光伏,附件1先验,0.04547411068054079
2025-02-09,光伏,前1天,0.2500542125833898
2025-02-09,光伏,前7天,0.22200707151033286
2025-02-09,光伏,近7天中位数,0.296418464374284
2025-02-09,光伏,同星期中位数,0.18604614085145255
2025-02-10,光伏,附件1先验,0.04709685504733179
2025-02-10,光伏,前1天,0.24914999642229052
2025-02-10,光伏,前7天,0.2217367905485467
2025-02-10,光伏,近7天中位数,0.29697950053894767
2025-02-10,光伏,同星期中位数,0.18503685744288328
2025-02-11,光伏,附件1先验,0.04954620154789706
2025-02-11,光伏,前1天,0.24914283190941747
2025-02-11,光伏,前7天,0.22309317152435285
2025-02-11,光伏,近7天中位数,0.2962893974098194
2025-02-11,光伏,同星期中位数,0.18192839760851331
2025-02-12,光伏,附件1先验,0.05164650897393281
2025-02-12,光伏,前1天,0.2514233308033968
2025-02-12,光伏,前7天,0.22237352991206494
2025-02-12,光伏,近7天中位数,0.2948289214995181
2025-02-12,光伏,同星期中位数,0.17972770881108724
2025-02-13,光伏,附件1先验,0.05408024443837592
2025-02-13,光伏,前1天,0.25545850126734393
2025-02-13,光伏,前7天,0.22063220010119006
2025-02-13,光伏,近7天中位数,0.2956554507614704
2025-02-13,光伏,同星期中位数,0.1741736034316198
2025-02-14,光伏,附件1先验,0.05787908390018806
2025-02-14,光伏,前1天,0.26063913020454577
2025-02-14,光伏,前7天,0.2184199189162354
2025-02-14,光伏,近7天中位数,0.2946726856670748
2025-02-14,光伏,同星期中位数,0.16838918131195602
2025-02-15,光伏,附件1先验,0.06017973150640981
2025-02-15,光伏,前1天,0.25923800588550305
2025-02-15,光伏,前7天,0.21908618719671843
2025-02-15,光伏,近7天中位数,0.2962472813356405
2025-02-15,光伏,同星期中位数,0.1652487940757282
2025-02-16,光伏,附件1先验,0.06196603797544494
2025-02-16,光伏,前1天,0.26149946594959583
2025-02-16,光伏,前7天,0.2177705021090908
2025-02-16,光伏,近7天中位数,0.2974494263058962
2025-02-16,光伏,同星期中位数,0.16131456765997212
2025-02-17,光伏,附件1先验,0.06397496497695303
2025-02-17,光伏,前1天,0.26435815469600193
2025-02-17,光伏,前7天,0.21694089312650353
2025-02-17,光伏,近7天中位数,0.2975517745556751
2025-02-17,光伏,同星期中位数,0.1571742126448665
2025-02-18,光伏,附件1先验,0.06752807984372006
2025-02-18,光伏,前1天,0.263669970537766
2025-02-18,光伏,前7天,0.2185180710654844
2025-02-18,光伏,近7天中位数,0.2979095767969762
2025-02-18,光伏,同星期中位数,0.15237430175605335
2025-02-19,光伏,附件1先验,0.06795176862381419
2025-02-19,光伏,前1天,0.26564890581272915
